Latitude,Longitude,Zones,Lab,Ag,B,Ba,Cd,Co,Cr,Cu,Mn,Mo,Ni,Pb,Sr,V,Zn,As,Sb,Se,Hg,Fe,Al,pH H2O,pH KCl,PM,K+,Ca2+,Mg2+,Al3+,H+Al,SB,ECEC,CEC,V (%),m (%),SOM,PREM,Coarse sand,Fine sand,Silt,Clay
-16.5718,-42.9865,SF,UFV_2,0.40102811941214767,1.575,18.28490660493904,0.23,1.330774175236369,67.1388789277691,8.700450675052727,22.050843026946087,2.36,8.575397556122416,2.13,3.320904951299339,63.85651368851493,15.09615318249125,5.735954996540403,0.9490111055610944,1.3244623659178236,0.6411976716923077,42138.556207419104,21929.48871766045,4.72,4.16,2.1,34,0.32,0.16,1.27,6.6,0.57,1.84,7.17,7.9,69,2.56,29,29,42,4,25
-17.2012,-43.7176,SF,UFV_2,1.0013082046917012,9.594105007596323,203.05224584768956,0.23,14.919588000738305,130.9295734633715,27.97477701216323,223.28475603575544,2.36,55.70472182981003,37.16384419974637,17.05888114273444,197.52607734990184,79.98599658807285,12.125313244804724,0.4021287038277613,0.195,0.045,35063.777501975695,80926.34436517862,5.18,4.15,1.7,64,2.79,0.98,1.37,6.1,3.93,5.3,10.03,39.2,25.8,3.84,20.4,7,4,24,65
-17.4617,-43.9854,SF,UFV_2,0.7683713399670683,9.992294487501825,874.1800105833181,0.23,58.39868267661538,128.52221953060845,51.02620990727046,4587.769524782728,2.36,59.22109067969603,147.91907555496752,59.33829322508032,219.95975076030223,102.6176143406878,18.916179217207088,2.969430356427761,0.4678276349587861,0.19723214289230764,39053.453611294404,81124.88535205596,6.66,5.78,1.9,193,10.65,1.68,0,2.7,12.82,12.82,15.52,82.6,0,4.61,26.6,6,5,26,63
-16.3381,-44.6267,SF,UFV_2,0.155,7.0335076092391455,2.6403028848447714,0.23,0.765,4.821046339117466,2.9448139155347826,42.16688869796303,2.36,2.5136769929627434,2.13,1.8631370010083317,15.803221447368216,6.396751436228503,0.6653700952023566,0.125,0.195,0.045,3052.21417442006,5145.976899229463,5.02,4.34,2.4,14,0.42,0.09,0.29,2.3,0.55,0.84,2.85,19.3,34.5,0.9,44.4,22,68,2,8
-15.5142,-43.0969,SF,UFV_2,0.155,12.707880611608218,53.72102828105934,0.23,4.141898385771886,34.28163795211558,5.559601783775096,99.68439838616243,2.36,9.354875280798115,11.897738260472355,3.8064613732322607,29.38065742296298,16.81859057422318,1.6864830003380469,0.2610382550277613,0.9808067626846307,0.11946594945230768,9644.671607602611,22046.396522452258,5.42,4.53,3,85,2.57,0.66,0.1,5.5,3.45,3.55,8.95,38.5,2.8,2.43,40.8,45,25,11,19
-15.3913,-44.5162,SF,UFV_2,0.155,11.726757552248912,47.064144119767285,3.389037479567475,4.50840753799353,14.829870558189691,10.061507986377377,339.8065447936592,2.36,5.3003276922621625,11.849723115035738,3.781609660751053,30.632270704869644,7.821365338720371,3.0992497273404034,0.125,0.49892428225595215,0.045,7511.587293847296,10476.360969370098,5.44,4.46,2.6,18,0.83,0.2,0.1,1.8,1.08,1.18,2.88,37.5,8.5,1.15,46.6,11,71,8,10
-18.2318,-44.5183,SF,UFV_2,0.5879834952096528,10.272754698141016,166.98100858560764,0.23,8.764311523500881,104.20605715258114,34.54205978132722,111.38252106223104,2.36,33.73739343758342,22.70753538338188,20.303303900598024,132.65893636774322,40.36955191131826,28.93711563187375,1.3306732082277613,0.3237039664285714,0.15345965425476937,41503.28811592603,71533.49759235629,5.23,4.12,1,40,0.37,0.17,1.37,5.8,0.64,2.01,6.44,9.9,68.2,2.69,21.7,2,3,35,60
-17.497,-43.392,SF,UFV_2,0.4143874092070116,17.926775024811253,214.74202610028,7.51876455993129,5.430520836697849,73.10799249224941,26.248485618383327,109.36866838510988,2.36,17.498160774858736,21.31989022704289,12.292595184243792,92.03879209033674,49.73268321256551,21.087476659207045,0.4884776279610946,2.2398432844850094,0.12194310297230782,40448.08692025186,38916.49642711042,4.98,4,1.2,36,0.27,0.08,1.37,5,0.44,1.81,5.44,8.1,75.7,2.43,31.2,11,12,43,34
-16.6153,-42.943600000000004,SF,UFV_2,0.155,7.4733206819853315,8.387412926789978,0.23,0.765,10.626714199128978,0.565,8.48428034838613,2.36,1.125,14.722836433892295,12.995897727032776,15.26261881921676,7.83232200960852,1.6299322672737364,0.125,0.195,0.045,8743.476051252042,9870.383243715456,4.92,4.07,2.8,14,0.37,0.08,0.88,5.2,0.49,1.37,5.69,8.6,64.2,2.3,37.6,46,43,4,7
-17.7639,-44.1205,SF,UFV_2,0.5704249062374,6.38287945567128,216.25696622213707,0.23,8.14720875501482,141.08871442063347,25.967248219131392,319.7670751180431,2.36,32.76413274369876,26.1756040456778,8.742933326820909,107.97836842275001,37.4025831657499,14.759399293207046,1.5633733421610947,0.195,0.10074340353230768,43734.564255299716,50621.90229458702,4.86,3.96,1.4,64,0.36,0.25,2.34,7.4,0.77,3.11,8.17,9.4,75.2,2.69,21.4,13,8,23,56
-18.5339,-45.0114,SF,UFV_2,0.155,11.009822759359244,138.91108864490502,0.23,8.167870661649143,71.1332922562525,11.938769531120384,98.56653557766147,2.36,26.34605849447497,15.099814407798286,7.806633522778841,53.77771212493758,16.95051195782568,3.6405519778737463,0.33374578662776133,0.5752958812801933,0.045,36045.73902671287,29647.46607124241,4.9,4.15,2,34,0.3,0.09,1.66,4.5,0.48,2.14,4.98,9.6,77.6,2.81,31,2,39,36,23
-16.8237,-43.5719,SF,UFV_2,0.49763728808716823,11.564862559931028,335.91146123701435,0.23,24.879236296643203,66.00818596022778,35.753680818985686,742.3648847483566,2.36,43.89172242780924,17.59034701753899,30.78711909597897,105.95605683786881,110.97351870251764,6.720375358540413,0.5393397841610945,0.4753739682917358,0.045,45296.82410438551,52048.34698241161,6.11,5.31,138.2,373,8.88,1.84,0,3.7,11.68,11.68,15.38,75.9,0,6.52,36.8,9,2,46,43
-16.1811,-44.4145,SF,UFV_2,0.28916600693943845,15.15475823332406,89.00122906094985,0.23,6.705470051789565,96.98703543044012,14.870881607867636,317.63119883474764,2.36,31.19528775122663,14.21507820554016,12.12844290616684,37.6276469612475,24.46892424804144,5.403280815740402,1.7764910435610946,0.8351046538333337,0.045,12778.891641050752,14958.55412785748,5.71,4.57,2.6,68,1.38,0.54,0.2,3.2,2.09,2.29,5.29,39.5,8.7,1.92,36.6,15,55,16,14
-16.3799,-45.0251,SF,UFV_2,0.155,8.118559259044718,113.3189051957321,0.23,13.258730838354744,230.44609712889508,13.511339189282694,445.310058470438,16.912278392900543,72.37849955429913,2.13,6.14621563797026,30.444842097416473,22.87858432890377,254.58161719353805,3.480685019427761,0.195,0.045,8278.39937457389,8585.908731187206,5.78,5.14,3.4,81,3.11,0.74,0.1,2.9,4.06,4.16,6.96,58.3,2.4,1.54,45.7,39,41,19,1
-16.2107,-42.979,SF,UFV_2,0.6019131126638281,12.122365932142683,14.999577649667842,12.369695144944108,2.701180676122122,47.66343761708978,9.980183878727855,76.51781408975606,2.36,12.583734397179573,2.13,8.910082179718735,104.24236661997868,31.039713962325195,11.333495439207049,0.4239780398277613,0.6192511422133206,0.16179073377230763,43744.47093930134,81847.09488779493,5.12,4.34,1.6,99,1.53,0.74,0.59,8.9,2.52,3.11,11.42,22.1,19,6.4,24.4,16,15,6,63
-16.6812,-44.3274,SF,UFV_2,0.155,13.093349374400349,212.2124999140105,0.23,35.07653164946809,25.54923514378873,29.39166976572944,1187.5051876425898,2.36,6.80659186862155,19.986122850737534,10.9579983014274,62.36516989440653,19.640782530988687,11.685014417873711,0.125,0.7346688603783201,0.28614696993230765,14252.70541361915,11381.929350209144,5.56,4.43,1.6,46,0.39,0.14,0.39,2.1,0.65,1.04,2.75,23.6,37.5,1.02,38.8,41,37,9,13
-15.3122,-41.7691,MA,UFV_2,0.36304762506885135,9.196103339131431,90.18508925101294,0.23,5.538184236137713,23.190806661027555,53.30108820549077,142.8624800401527,2.36,8.372243410456745,2.13,6.230918718640497,21.448053624955907,33.023951663267944,5.47111156110707,0.125,0.6594448028290789,0.045,15784.047715577406,16307.234705103625,5.49,4.63,2.5,115,2.86,0.77,0.1,4.2,3.92,4.02,8.12,48.3,2.5,3.33,41.3,21,39,23,17
-15.8038,-41.1135,MA,UFV_2,0.6697780149775113,11.149045435910883,22.29336060846819,6.806845214285713,1.740341767394846,59.79486576343691,5.624675623843153,56.04643349636677,2.36,5.742948045509217,14.052481747768692,10.663084836793644,135.5101768517026,29.254556242291653,20.35736182320708,0.2637313992277613,1.7794578100809408,0.045,34941.77289538028,72840.07980176971,5.07,4.21,2.6,24,0.41,0.2,1.85,14.6,0.67,2.52,15.27,4.4,73.4,9.6,11.1,32,5,10,53
-19.6532,-50.7867,PR,UFV_2,0.155,8.393361912709404,43.17054148191634,0.23,7.650180977046463,217.8248506234513,14.186976326759613,150.32236351978457,6.653046317191524,45.95881772982076,2.13,14.692374763941308,77.52382641542205,16.514315547041083,1.7253687598713798,0.7731417746277612,0.195,0.045,22629.87370887365,17704.751697227868,5.77,4.97,3,103,3.24,1.15,0,3.4,4.65,4.65,8.05,57.8,0,2.17,36.5,15,60,7,18
-19.7087,-50.3946,PR,UFV_2,1.0355875712176772,15.82162314101741,34.11489213576313,4.586705499137016,25.94862093359593,272.1750827292679,203.96942802054755,782.6831157965084,2.36,43.785670346308144,24.83555687572608,6.569393737785855,375.3523527969716,137.3620612511277,3.539420890807069,0.125,3.0919422045840146,5.492271838172307,37066.99626806291,55552.22374057404,5.23,4.53,2.2,105,2.39,1.3,0.2,5.5,3.96,4.16,9.46,41.9,4.8,3.45,23,7,26,16,51
-20.1368,-49.1624,PR,UFV_2,0.407003518116179,4.709221541720972,16.40925346549815,0.23,7.717134278711552,178.5963198334521,46.851155627048655,166.92133312501485,2.36,14.695516032270152,2.13,5.36105482712226,206.28043114714225,26.646481697480528,5.01632791320707,0.125,0.195,0.045,43036.752837374755,37119.9661430021,4.7,4.38,2.5,58,0.73,0.23,0.49,5,1.11,1.6,6.11,18.2,30.6,2.3,29.4,24,37,6,33
-19.8545,-47.4416,PR,UFV_2,1.7157636389280224,4.189688113072188,109.16391510680778,2.406512677217501,20.225251687042743,24.274110590077427,154.2752539311116,733.8574589764064,2.36,27.181505168032768,15.352297743683812,31.816609042170487,322.4484549807699,156.2439869979367,3.430200548138046,0.26262970342776126,0.7531220152289496,0.16046990576676937,44022.98332579141,87837.08118384524,5.52,4.97,6.4,85,2.47,0.39,0,5.6,3.08,3.08,8.68,35.5,0,4.22,9.2,3,8,27,62
-19.6765,-46.8823,TO,UFV_2,0.6861179058844119,7.595280143743548,498.75615484292456,1.0413927936087424,6.315230191106774,235.59680364609062,118.40556413915355,157.39544552771417,2.36,43.237694835263454,40.14027416730608,122.44322483917836,268.08453272931115,69.52030822652023,37.151613377207056,0.9716740318277615,0.195,0.045,21991.4596529323,84422.49770369694,5.5,4.24,0.9,125,0.46,0.23,0.68,6.8,1.01,1.69,7.81,12.9,40.2,4.61,17,7,11,26,56
-19.1775,-44.9687,SF,UFV_2,0.155,13.886898805298763,87.38499841420555,0.23,5.267340598048928,76.58005647580724,16.087052423191533,103.98511472996044,2.36,27.566219808741,15.577385591601436,6.712777792480305,51.554164912801916,51.61082004228298,12.00440245054038,0.8296431434277612,0.195,0.2256401076923077,32030.885077919782,33227.49171825662,5.22,4.21,2.4,115,1.77,0.38,0.68,4.5,2.44,3.12,6.94,35.2,21.8,3.2,31.3,1,2,66,31
-18.7465,-45.4425,SF,UFV_2,0.7254503194136561,6.7858934118289085,144.06780412301592,8.362709634931246,4.174843381847625,117.00584307818569,42.59261052588384,79.93079111881022,2.36,23.72007649349103,22.85236827024284,7.078970109576592,149.5210601143353,50.48930287123462,16.663146682207035,0.7439153249277612,0.7120680692309032,0.045,47453.380560647325,85991.51027378293,5.29,4.15,0.8,91,0.31,0.31,2.05,7.6,0.85,2.9,8.45,10.1,70.7,3.71,15.9,1,1,27,71
-21.8798,-45.1141,MA,UFV_2,0.541418554940183,6.738231263172628,17.137590224813966,3.3365318631458307,25.815832344081784,113.55342462432888,31.016372110233192,456.3470514297055,2.36,68.47818320091095,27.071421694306295,5.94893247476971,88.04064150837742,43.8911516584652,0.7405841400070697,0.125,0.6829026543425921,0.045,44016.57293173688,66868.68175032381,5,4.3,1.9,36,1.14,0.66,0.59,6.6,1.89,2.48,8.49,22.3,23.8,3.97,25.5,11,28,13,48
-21.469,-44.1033,SF,UFV_2,0.155,12.345274935443944,110.89475267905466,0.23,5.622267677005412,69.84810791889619,18.360249711245377,47.03907557276728,2.36,22.874799483669022,23.586594377709076,37.67651689318196,67.16932816681397,24.10626075456877,1.898866015273736,0.28308674952776125,0.47529801154853735,0.44770865961230766,47816.36826714466,66542.78640369787,4.8,4.26,1.8,54,0.56,0.27,0.59,6.1,0.97,1.56,7.07,13.7,37.8,4.35,25.4,15,25,14,46
-18.4668,-43.0517,SF,UFV_2,0.32797292888790147,6.405325376568581,29.896881585793324,0.23,6.513200269293942,151.10033445027935,31.18287738416165,155.82932242763658,2.36,52.110259050117854,15.185065455066429,5.55284105199695,104.23474802640332,40.846537748733056,0.9333852330023564,2.297545909561095,0.5529101390905452,0.045,43397.851285630706,66840.91806702844,4.83,4.14,3.4,81,1.09,0.62,0.88,8,1.92,2.8,9.92,19.4,31.4,4.73,21.5,22,11,12,55
-18.1227,-41.3053,MA,UFV_2,0.155,8.522002357328034,216.45199463145863,6.538961405749969,7.699067382516866,223.72534665701554,8.86057182751958,126.73963626807556,10.48606624806662,51.35774651380171,38.332272328849434,17.91056221696469,34.32513222710218,55.98613541603123,1.6426662230737366,1.6672472817610948,1.3243031713669335,0.1483558515323076,40184.547042719336,65675.74303440376,5.48,4.46,2,189,1.38,0.63,0.1,3.4,2.49,2.59,5.89,42.3,3.9,2.17,34,39,6,9,46
-21.0399,-46.4996,MA,UFV_2,0.5071518137463308,13.311802209138383,18.88822020746132,0.23,10.425553006267664,127.6932918171902,98.9780596467786,102.7669065512318,2.36,56.469440389018814,15.817876879111385,3.584775593377012,136.00326731192285,64.28861563294748,6.8198776269070684,0.125,0.40564495850140025,0.045,39428.15935746551,71768.13311965243,4.53,4.07,1.7,50,0.36,0.19,1.56,8.2,0.68,2.24,8.88,7.7,69.6,5.25,19.4,20,17,8,55
-20.1957,-42.1938,MA,UFV_2,0.155,11.992725174132827,58.51557056143711,5.397319508530269,5.521647203628212,158.3609192196998,33.05472766573007,79.75429218568513,2.36,40.61798362972191,29.914988487371605,11.25359439040129,144.89523955516344,48.49712277543031,1.8804326561616127,0.591927099494428,1.745431337599192,0.15770180577230766,39468.31321277367,82810.99304807071,4.34,4.21,2.2,36,0.35,0.12,1.27,10,0.56,1.83,10.56,5.3,69.4,4.48,18.5,30,12,10,48
-16.0942,-44.0786,SF,UFV_2,0.155,6.034033986274607,5.597572335764536,0.23,0.765,37.728160771103084,3.593427727410329,49.77692538693,2.36,19.01470503886469,2.13,3.252644461548152,21.960581216603675,1.12,1.8767852931404028,0.125,0.5918518246212714,0.045,6487.0379782125165,9130.46536679628,5.18,4.35,2.9,18,1,0.27,0.29,1.8,1.32,1.61,3.12,42.3,18,1.02,46.4,40,48,2,10
-18.9919,-45.6479,SF,UFV_2,0.40374138030350526,7.831930507189155,186.29612273500587,0.23,9.075162428630026,55.26639360252557,26.04702250548087,251.62593133382072,2.36,23.840745853351184,12.360604039231626,14.160239913063434,121.21417500416534,52.59755156617945,3.649270201540404,0.4239927357610946,0.195,0.045,33985.5414379164,32745.42163165617,4.82,3.82,7.6,165,0.46,0.79,5.17,10.6,1.67,6.84,12.27,13.6,75.6,2.56,22.4,15,3,53,29
-18.7739,-42.9703,SF,UFV_2,0.155,16.758152586095196,65.51480960324608,0.23,4.144320261269139,96.8590801331158,17.258720795630644,115.62150976045756,2.36,28.602973042976306,21.224812108032676,24.42614896570153,64.32476118726386,32.51038214682367,2.221838982738046,3.476139632427762,3.449717589355453,0.29895386553230763,32342.386500018154,59030.796239087744,5.09,4.3,1.5,22,0.8,0.18,0.78,5.8,1.04,1.82,6.84,15.2,42.9,3.45,28.3,27,9,10,54
-20.136,-49.1536,PR,UFV_2,0.155,12.794503401373044,6.427245869768427,0.23,3.4324964767887582,92.63944453021725,18.957206038404863,50.07010712633345,2.36,12.622400212003436,2.13,2.3929336594278254,70.6180615948419,21.684801249397143,1.1384370292737362,0.125,1.2579494780229237,0.13940400321230767,18483.156585696615,26938.138511654117,4.81,4.17,1.2,14,0.34,0.1,0.98,3.2,0.48,1.46,3.68,13,67.1,1.28,32.3,23,53,6,18
-19.6534,-46.9157,TO,UFV_2,0.155,6.873302846833762,4073.573174835155,0.23,103.93992144933787,461.2435699274149,137.14160957653914,4150.06516443799,2.36,591.1260203637229,108.41496665097328,754.7038546320423,356.2972619655564,392.69684904311725,55.85952156320709,1.1472949995610948,1.83529896680224,0.1590149015739484,43783.23020637142,52087.24521586008,5.72,4.87,2,79,3.15,1.13,0.1,6.9,4.48,4.58,11.38,39.4,2.2,6.01,17.7,13,15,26,46
-19.8924,-46.8449,TO,UFV_2,0.155,16.585851584282562,1812.650282270925,0.23,6.38648240150902,135.94287648936483,45.47037373475166,233.94883141954824,2.36,10.153731230019313,111.73314209366356,815.8755611833164,379.8802529339007,61.95291595783882,44.330846519207086,0.4213988938277613,0.5726913940072784,0.045,40603.231418692565,116451.15239973592,4.58,4.24,14.5,36,0.31,0.12,1.17,14.8,0.52,1.69,15.32,3.4,69.2,9.47,9.5,13,9,11,67
-19.886,-46.8838,TO,UFV_2,0.42086518483876,12.379326111679774,458.1044067562733,0.23,24.098821768360324,181.00394533429076,41.625558596045344,1010.8674743740888,5.601252181544166,49.50912958408461,28.90469835804264,157.98176836276647,144.0853274208822,44.585109366551954,14.68435521720708,1.589905409761095,0.4215906910268735,0.2352249860123076,44142.44187062842,22165.83544019505,4.83,3.92,6.7,87,0.65,0.3,1.27,6.3,1.17,2.44,7.47,15.7,52,4.73,35.3,21,26,26,27
-19.1819,-47.6942,PR,UFV_2,1.0814058799651889,10.084502627344268,42.37450940752106,0.23,4.812754116281656,131.0183975204648,31.356344079602973,136.45989587557182,2.36,20.157179924508146,23.458733309085652,31.592887366281175,258.2372467810188,49.66279348652197,14.80040289654042,0.7492737659277614,0.4664911698616878,0.045,13787.689167074772,130910.1350817624,4.59,4.07,2,36,0.33,0.1,1.07,8.5,0.52,1.59,9.02,5.8,67.3,4.48,18.6,17,17,5,61
-21.8487,-46.5077,MA,UFV_2,3.217934548449959,16.150485454719732,23.11319722768845,9.46931031365666,6.091734113674882,12.756753033858232,0.565,345.1273818247105,2.36,3.883814456217241,31.808836782366456,35.2554859335846,164.02033456292895,73.15393554706993,29.46793079254039,1.042154071494428,0.64712154785929,0.24328720089230765,46544.4879561292,90499.67,5.15,4.35,2.4,36,0.54,0.17,1.07,7.4,0.8,1.87,8.2,9.8,57.2,5.89,16.6,7,3,24,66
-22.3147,-44.8339,MA,UFV_2,0.4302088700947003,6.330401382447647,28.87174569709107,0.23,5.907753483698076,32.16599020731328,12.479496834895992,127.06761384387369,2.36,9.907047742772384,10.920183719860608,8.268664291649902,48.825731886553875,33.89741592387682,7.724130867273736,0.125,0.3182522934331915,0.5763694678523077,41302.31437347783,47825.0815380172,4.99,4.38,2,34,1.12,0.4,0.78,6.3,1.61,2.39,7.91,12,32.6,3.58,20.6,22,22,10,46
-22.3,-44.7831,MA,UFV_2,0.155,20.2601538798026,31.640052437780884,0.23,6.615585259224922,156.38809299448633,18.766373222332795,104.63581811740296,2.36,47.07217480497269,2.13,3.810080866133229,58.43795900559386,33.87117528127442,2.471433437673737,0.9493120331610944,0.5430993735020576,0.20851987497230765,36866.00561419965,68104.37678903638,4.83,4.12,2.7,28,0.56,0.13,1.46,7.7,0.76,2.22,8.46,9,65.8,4.22,18.1,28,21,10,41
-21.8187,-44.8442,MA,UFV_2,0.155,7.57673471930003,20.296354209934982,0.23,28.858322284266126,243.58141192196004,38.355660130749726,294.2954248251718,2.36,70.25455673759274,18.07603038772685,2.967488673207165,114.35348156746029,33.576214489403164,1.4340402674035346,1.1644873754277612,0.195,0.045,46421.25539786685,54091.552738979866,5.56,4.81,1.1,44,1.13,0.58,0.1,4.2,1.82,1.92,6.02,30.2,5.2,3.2,33.5,20,28,17,35
-19.966049,-43.72054,SF,UFV4,0.130492875258284,3.37,26.31,0.148639134766818,27.6,214.95,71.17,680,0.225928583499953,0.389615641540624,19.83,8.77,50.42,67.42,9.78,3.39,1.53035732370384,0.06,42220,8400,4.77,0,0.8,7,0.25,0.03,0.75,2.6,0.3,1.05,2.9,10.3,71.4,1.88,25.2,9.3,8.7,58.8,23.200000000000003
-19.750145,-43.584528,SF,UFV4,0.130492875258284,3.02,39.17,0.148639134766818,17.63,145.56,49.88,710,0.225928583499953,0.389615641540624,14.23,35.5,35.91,54.19,7.31,1.85,1.53035732370384,0.06,30800,10390,5.92,0,12.5,251,16.22,2.19,0,8.1,19.05,19.05,27.15,70.2,0,15.11,25.9,39.800000000000004,12.6,20.5,27.1
-19.535417,-43.982976,SF,UFV4,0.130492875258284,2.66,53.6,0.148639134766818,7.35,74.43,28.3,740,0.225928583499953,0.389615641540624,7.83,61.96,21.1,39.8,4.56,0.806790694346169,1.53035732370384,0.06,19120,13520,4.48,0,11,23,1.12,0.1,2.45,13.4,1.28,3.73,14.68,8.7,65.7,5.64,7.7,3.5999999999999996,2.6,6.5,87.2
-19.266897,-43.544801,SF,UFV4,0.130492875258284,2.17,66.15,0.148639134766818,0.0874654776468035,1.45,5.97,770,0.225928583499953,0.389615641540624,1.79,88.93,5.64,23.71,1.41,0.806790694346169,1.53035732370384,0.06,7210,15120,4.82,0,1.4,21,0.09,0.05,1.51,10.2,0.19,1.7,10.39,1.8,88.8,4.97,6.7,20.3,23.799999999999997,27.700000000000003,28.199999999999996
-19.268197,-43.545768,SF,UFV4,0.130492875258284,2.8,55.87,0.148639134766818,0.0874654776468035,36.34,9.97,660,0.225928583499953,0.389615641540624,6.84,69.27,56.75,38.1,11.81,0.806790694346169,1.53035732370384,0.06,19910,18900,4.69,0,1,23,0.09,0.03,0.94,3.3,0.18,1.12,3.48,5.2,83.9,2.96,31.9,11.5,21.9,59.4,7.3
